FieldName,MASTER_DisplayName,FieldType,IsMergeKey,CCI Import Mapping,Repair Customer Mapping,Survey Customer,B Street Survey Text Fields
BodyTechician,Shop_Body_Tech_Full_Name,String,0,BodyTechFullName
String3,Shop_Name,String,1,BUName,RC_Shop,"S_RC_Company, S_RC_ShopName"
PSGID,PSGID,String,1,BusinessKeyPSG,RC_MatchField_Master,"S_RC_ShopID, S_MatchField_Customer"
String27,Cust_Demo_Claim_Type,String,1,ClaimType
CustomerProgramID,Cust_Program_ID,Number,0,CustomerProgramID
DeliveredDate,Repair_Delivered_Date,Date,0,DeliveredDate,RC_Date_Out,S_RC_Date_Out
String28,Shop_Estimator_Name,String,1,EstimatorName
GrossAmount,Repair_Total,Number,0,GrossAmount,RC_Repair_Dlz,S_RC_RepairTotal
InsuranceAgentName,Ins_Agent_Full_Name,String,0,InsuranceAgentName
String13,Cust_Ins_Company,String,1,InsuranceCompany,RC_InsuranceCompany,S_RC_InsuranceCompany
Address1,Cust_Address_Line_1,String,0,OwnerAddress1,RC_Cust_Address1,S_RC_Cust_Address,,SQ_Referral_BtoB
Address2,Cust_Address_Line_2,String,0,OwnerAddress2,RC_Cust_Address2,S_RC_Cust_Address2,,SQ_Referral_Other
MobilePhone,Cust_Phone_Mobile,String,0,OwnerCellPhone,,S_RC_Phone2
City,Cust_Address_City,String,0,OwnerCity,RC_Cust_City,S_RC_Cust_City
Country,Cust_Address_Country,String,0,OwnerCountryCode
DayPhone,Cust_Phone_Day,String,0,OwnerDayPhone
Email,Cust_Address_Email,String,1,OwnerEmail,RC_EmailAddress
FirstName,Cust_Name_First,String,1,OwnerFName,RC_Cust_First,S_RC_Cust_Name_First
Phone,Cust_Phone_Home,String,0,OwnerHomePhone,,S_RC_Phone1
LastName,Cust_Name_Last,String,1,OwnerLName,RC_Cust_Last,S_RC_Cust_Name_Last
NightPhone,Cust_Phone_Night,String,0,OwnerNightPhone,,S_RC_Phone3
OtherPhone,Cust_Phone_Other,String,0,OwnerOtherPhone
PostalZip,Cust_Zip_Code,String,0,OwnerPostalZip,RC_Cust_Zip
State,Cust_State,String,0,OwnerStateProvince,RC_Cust_State,S_RC_Cust_State
WorkPhone,Cust_Work_Phone,String,0,OwnerWorkPhone
PaintTechnician,Shop_Paint_Tech_Full_Name,String,0,PaintTechFullName
String98,Cust_Referral_Source_Name,String,0,ReferralSourceName
RepairOrderID,RepairOrderID,Number,0,RepairOrderID,RC_SerialNum,S_RC_RONumber
RepairStartedDate,Repair_Start_Date,Date,0,RepairStartedDate,RC_Date_In,S_RC_Date_In
RODataPreparationID,RODataPreparationID,Number,0,RODataPreparationID
RepairOrderNumber,RO_Number,String,0,RONumber
String100,SourceFeed,String,0,SourceFeed
TotalLaborHours,Repair_Labor_Hours,Number,0,TotalLaborHrs
VehicleArrivedDate,Repair_Vehicle_Arrived_Date,Date,0,VehicleArrivedDate
String25,Cust_Vehicle_Make,String,1,VehicleMake,RC_Vehicle_Make,S_RC_Veh_Make
String26,Cust_Vehicle_Model,String,1,VehicleModel,RC_Vehicle_Model,S_RC_Veh_Model
String24,Cust_Vehicle_Year,String,1,VehicleYear,RC_Vehicle_Yr,S_RC_Veh_YR
String68,Cust_Demo_Age_Group,String,0,,,SQ_Age_16_25; SQ_Age_26_40; SQ_Age_41_60; SQ_Age_61Up,B_Street_Age_Range
Birth_Date,Cust_Demo_Birth_Date,Date,0
Gender,Cust_Demo_Gender,String,0,,,,Gender
String4,Cust_Demo_Pay_Type,String,0,,RC_PayType,S_RC_PayType
String12,Cust_DL_Exp_Date,String,1
String60,Cust_Last_Time_Used_Shop,String,0
ChangedTime,Cust_Last_Updated,Date,0
String9,Cust_Referral,String,1,,RC_Referral_Yes_No
String11,Cust_Referral_From,String,1,,,S_RC_Referral_From,B_Street_Referal_Source
String10,Cust_Referral_Type,String,1,,RC_Referral_Type,S_RC_Referral
String8,Cust_Repeat_Customer,String,1,,RC_Repeat_Yes_No,S_RC_Repeat
DateEnrolled,Cust_System_Import_Date,Date,0,,RC_CreationDate
String72,Demo_Rental_Car_Company,String,0
String16,Ins_Agent_Address_1,String,1,,RC_Agent_Address,S_RC_Agent_Address,,SQ_Repeat_Past_legend
String17,Ins_Agent_Address_2,String,1,,RC_Agent_Address2,S_RC_Agent_Address2,,SQ_Scale_Informed
String18,Ins_Agent_City,String,1,,RC_Agent_City,S_RC_Agent_City
String14,Ins_Agent_Name_First,String,1,,RC_Agent_First,S_RC_Agent_First
String15,Ins_Agent_Name_Last,String,1,,RC_Agent_Last,S_RC_Agent_Last
String19,Ins_Agent_State,String,1,,RC_Agent_State,S_RC_Agent_State
String20,Ins_Agent_Zip,String,1,,RC_Agent_Zip,S_RC_Agent_Zip
String64,InternetResearchforShop,String,0
String80,SQ_Additional_Comments,String,0,,,,,SQ_Referral_Consumer
Number7,SQ_Choice_on_Insurance_List,Number,0,,,SQ_Choice_InsPS
number48,SQ_Claims_Experience,Number,0
number45,SQ_Cleanliness_of_Returned_Vehicle,Number,0,,,SQ_Scale_Clean
number33,SQ_Community_Inolvement,Number,0
number40,SQ_Completed_on_Time,Number,0,,,SQ_DelDate_Met
String57,SQ_Completion_Date_Text,String,0,,,SQ_DelDate_Comments
MedianYearsInSchool,SQ_Customer_Yrs,String,0,,,SQ_Repeat_Past_yrs,B_Street_Repeat_Customer
number12,SQ_Dealership,Number,0
String93,SQ_Dealership_Referral,String,0,,,SQ_Referral_Dealer,Dealership_referral
number43,SQ_Did_Shop_Review_Repair,Number,0,,,SQ_RepairReview
number55,SQ_DigitalSource,Number,0
CorrectionalFacility,SQ_Dis_Rea_Other,String,0,,,,B_Street_Dissatisfied_Other
String1,SQ_Ease_of_Business,String,1,,,,B_Street_Ease_of_Business
AssistedLivingAndNursingHomes,SQ_Ease_Reason,String,0,,,,B_Street_Why_Difficult_Text
number34,SQ_Environmentally_Concerned,Number,0
number39,SQ_Estimated_Completion_Date,Number,0,,,SQ_DelDate_Give
number35,SQ_Estimated_Length_of_Repair,Number,0
number38,SQ_Expectations_Set,Number,0
number13,SQ_Friend_Family,Number,0
number20,SQ_Friendly_Customer_Service,Number,0
number51,SQ_How_Many_Shops_Considered,Number,0,,,SQ_Repair_Visted
number19,SQ_Importance_of_Reviews,Number,0
String65,SQ_Improve_Experience_Comments,String,0
String54,SQ_Improve_Experience_Text,String,0,,,,B_Street_Improvement_Comments
number30,SQ_Independently_Owned,Number,0
String70,SQ_Insurance_Agent_Experience,String,0
number27,SQ_Insurance_Approved,Number,0
number11,SQ_Insurance_Company,Number,0
Number5,SQ_Insurance_Preferred_Shop,Number,0,,,SQ_Choice_PSList
String92,SQ_Insurance_Referral,String,0,,,"SQ_Referral_InsRep,SQ_Referral_Agent",Insurance_Referral
number47,SQ_Likely_to_Recommend,Number,0
number25,SQ_Location,Number,0
number28,SQ_Manufacturer_Certified,Number,0
RegistrationTypeCode,SQ_Neg_Sat_Reason,String,0
number29,SQ_New_vs_Used_Parts,Number,0
number16,SQ_Online_Estimating_Tool,Number,0
number36,SQ_Online_Repair_Updates,Number,0
number18,SQ_Online_Reviews,Number,0
number32,SQ_Onsite_Rental,Number,0
Number4,SQ_Past_Customer,Number,0
number21,SQ_Past_Experience_with_Shop,Number,0
number22,SQ_Quality_Workmanship,Number,0
String52,SQ_Rec_Other,String,0
String2,SQ_Rec_Shop_Why,String,1,,,,B_Street_Why_Not_Refer
String55,SQ_Referral_Comments_Text,String,0,,,,,SQ_Would Recom_Facility_text
String81,SQ_Rental_Car_Comments,String,0
String59,SQ_Rental_Car_Company,String,0
String74,SQ_Rental_Car_Company_Comments,String,0
String63,SQ_Rental_Car_Company_Other,String,0,,,,,SQ_Scale_Claims
number50,SQ_Rental_Car_Experience,Number,0,,,,,SQ_Scale_RateAgent
String71,SQ_Rental_Car_Sat,String,0
number31,SQ_Repair_Cost,Number,0,,,,,SQ_Scale_Rental
number24,SQ_Reputation,Number,0,,,,,SQ_Scale_RentalUsed_Com
boolean3,SQ_Review_Completed_Repair,Boolean,0
number46,SQ_Review_Warranty,Number,0,,,SQ_RepairWarr_Explain,,SQ_Scale_RentalUsed_Other
String89,SQ_SAT_SCORE,String,0,,,,B_Street_Satisfaction,SQ_Scale_RentalUsed_Text
number14,SQ_Search_Engine,Number,0,,,,,SQ_Comments_Customer
number42,SQ_Shop_Communication,Number,0,,,SQ_Scale_Comm,,SQ_Comments_ACRB
number41,SQ_Shop_Courtesy,Number,0,,,SQ_Scale_Courteous,,SQ_Scale_EMI_pct
Number6,SQ_Shop_of_Choice,Number,0,,,SQ_Choice_MyShop,,SQ_Scale_CSI_logic_pct
String61,SQ_Shop_Selection,String,0,,,"SQ_Selection_Courtesy,SQ_Selection_PastRelation,SQ_Selection_BSB,SQ_Selection_Certified,SQ_Selection_Community,SQ_Selection_DelDate,SQ_Selection_Enviroment,SQ_Selection_Google,SQ_Selection_HighQuality,SQ_Selection_InsApproval,SQ_Selection_Location,SQ_Selection_NoChoice_text,SQ_Selection_OPCost,SQ_Selection_Owned,SQ_Selection_Parts,SQ_Selection_Recommend,SQ_Selection_Rental,SQ_Selection_Reputation,SQ_Selection_Reviews,SQ_Selection_Reviews2,SQ_Selection_SocialMedia,SQ_Selection_Status,SQ_Selection_TVRadio,SQ_Selection_Warranty,SQ_Selection_Website,SQ_ShopSelection_Else"
number53,SQ_Shop_Selection,Number,0,,,,,SQ_Scale_CSI_Emotion_pct
String84,SQ_Shop_Selection_Other,String,0,,,,B_Street_How_Hear,SQ_Repeat_Past
number15,SQ_Shop_Website,Number,0
number17,SQ_Social_Media,Number,0
number23,SQ_Trust_Honesty,Number,0
number37,SQ_TV_Radio_Billboard,Number,0
number57,SQ_Unresolved_Issues,Number,0,,,SQ_Unresolved_Shop
String53,SQ_Unresolved_Issues_Text,String,0,,,SQ_Unresolved_Shop_Notes
number26,SQ_Warranty,Number,0
number54,SQ_Who_Recommended,Number,0
String85,SQ_Who_Recommended_Other,String,0
String91,SQ_Why_Choose,String,0,,,,B_Street_Why_Choose
String90,SQ_Why_Dissatisfied_Reason,String,0,,,SQ_ImproveQuality_text,B_Street_Why_Dissatisfied_Reason
number44,SQ_Worksmanship_Quality,Number,0,,,SQ_Scale_Work
String62,SQ_Would_Refer_Shop,String,0,,,SQ_Would Recom_Shop_NP,B_Street_Would_Refer
Number3,SQ_Yrs_Last_Repair,Number,0
